"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD"
"USC00018859","WETUMPKA, AL US","2013-07-09",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-07-10",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-07-11",,,"0.17",,
"USC00018859","WETUMPKA, AL US","2013-07-12",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-07-13",,,"1.04",,
"USC00018859","WETUMPKA, AL US","2013-07-14",,,"0.10",,
"USC00018859","WETUMPKA, AL US","2013-07-15",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-07-16",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-07-17",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-07-18",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-07-19",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-07-20",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-07-21",,,"0.15",,
"USC00018859","WETUMPKA, AL US","2013-07-22",,,"0.82",,
"USC00018859","WETUMPKA, AL US","2013-07-23",,,"0.74",,
"USC00018859","WETUMPKA, AL US","2013-07-24",,,"0.20",,
"USC00018859","WETUMPKA, AL US","2013-07-25",,,"1.22",,
"USC00018859","WETUMPKA, AL US","2013-07-26",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-07-27",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-07-28",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-07-29",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-07-30",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-07-31",,,"0.70",,
"USC00018859","WETUMPKA, AL US","2013-08-01",,,"0.50",,
"USC00018859","WETUMPKA, AL US","2013-08-02",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-03",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-04",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-05",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-06",,,"0.90",,
"USC00018859","WETUMPKA, AL US","2013-08-07",,,"0.10",,
"USC00018859","WETUMPKA, AL US","2013-08-08",,,"0.60",,
"USC00018859","WETUMPKA, AL US","2013-08-09",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-10",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-11",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-12",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-13",,,"0.77",,
"USC00018859","WETUMPKA, AL US","2013-08-14",,,"2.38",,
"USC00018859","WETUMPKA, AL US","2013-08-15",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-16",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-17",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-18",,,"0.60",,
"USC00018859","WETUMPKA, AL US","2013-08-20",,,"0.05",,
"USC00018859","WETUMPKA, AL US","2013-08-21",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-22",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-23",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-24",,,"0.60",,
"USC00018859","WETUMPKA, AL US","2013-08-25",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-26",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-27",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-28",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-29",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-08-30",,,"0.66",,
"USC00018859","WETUMPKA, AL US","2013-08-31",,,"0.15",,
"USC00018859","WETUMPKA, AL US","2013-09-01",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-02",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-03",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-04",,,"0.50",,
"USC00018859","WETUMPKA, AL US","2013-09-05",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-06",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-07",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-08",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-09",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-10",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-11",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-12",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-13",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-14",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-15",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-16",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-17",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-18",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-19",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-20",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-21",,,"0.42",,
"USC00018859","WETUMPKA, AL US","2013-09-22",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-23",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-24",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-25",,,"0.90",,
"USC00018859","WETUMPKA, AL US","2013-09-26",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-27",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-28",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-29",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-09-30",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-10-05",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-10-06",,,"0.40",,
"USC00018859","WETUMPKA, AL US","2013-10-07",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2013-10-08",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-11-07",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-11-08",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-11-12",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-11-13",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-11-14",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-11-19",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-11-20",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-11-21",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-11-22",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-11-23",,,"0.85",,
"USC00018859","WETUMPKA, AL US","2014-11-24",,,"0.02",,
"USC00018859","WETUMPKA, AL US","2014-11-25",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-11-26",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-11-27",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-11-28",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-11-29",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-12-24",,,"2.80",,
"USC00018859","WETUMPKA, AL US","2014-12-25",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-12-26",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-12-27",,,"0.60",,
"USC00018859","WETUMPKA, AL US","2014-12-28",,,"0.95",,
"USC00018859","WETUMPKA, AL US","2014-12-29",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-12-30",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2014-12-31",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-01-01",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-01-02",,,"0.35",,
"USC00018859","WETUMPKA, AL US","2015-01-03",,,"0.25",,
"USC00018859","WETUMPKA, AL US","2015-01-04",,,"2.25",,
"USC00018859","WETUMPKA, AL US","2015-01-05",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-01-06",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-01-07",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-01-19",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-01-21",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-01-22",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-01-23",,,"0.95",,
"USC00018859","WETUMPKA, AL US","2015-01-24",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-01-25",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-01-26",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-01-27",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-01-31",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-02-01",,,"0.55",,
"USC00018859","WETUMPKA, AL US","2015-02-02",,,"0.03",,
"USC00018859","WETUMPKA, AL US","2015-02-03",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-02-04",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-02-05",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-02-25",,,"0.90",,
"USC00018859","WETUMPKA, AL US","2015-02-26",,,"0.35",,
"USC00018859","WETUMPKA, AL US","2015-03-03",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-03-04",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-04-09",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-04-10",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-04-11",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-04-12",,,"0.15",,
"USC00018859","WETUMPKA, AL US","2015-04-13",,,"0.55",,
"USC00018859","WETUMPKA, AL US","2015-04-14",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-04-15",,,"0.35",,
"USC00018859","WETUMPKA, AL US","2015-04-16",,,"0.35",,
"USC00018859","WETUMPKA, AL US","2015-04-17",,,"1.25",,
"USC00018859","WETUMPKA, AL US","2015-04-18",,,"0.10",,
"USC00018859","WETUMPKA, AL US","2015-04-19",,,"0.20",,
"USC00018859","WETUMPKA, AL US","2015-04-20",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-04-21",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-04-22",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-04-23",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-04-24",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-04-25",,,"0.85",,
"USC00018859","WETUMPKA, AL US","2015-04-26",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-04-27",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-04-28",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-04-29",,,"0.59",,
"USC00018859","WETUMPKA, AL US","2015-04-30",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-01",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-02",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-03",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-04",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-05",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-06",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-07",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-08",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-09",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-10",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-11",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-12",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-13",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-14",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-15",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-16",,,"0.30",,
"USC00018859","WETUMPKA, AL US","2015-05-17",,,"0.20",,
"USC00018859","WETUMPKA, AL US","2015-05-18",,,"0.67",,
"USC00018859","WETUMPKA, AL US","2015-05-19",,,"0.10",,
"USC00018859","WETUMPKA, AL US","2015-05-20",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-21",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-22",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-23",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-24",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-25",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-26",,,"2.10",,
"USC00018859","WETUMPKA, AL US","2015-05-27",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-28",,,"0.75",,
"USC00018859","WETUMPKA, AL US","2015-05-29",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-05-30",,,"0.70",,
"USC00018859","WETUMPKA, AL US","2015-05-31",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-01",,,"0.30",,
"USC00018859","WETUMPKA, AL US","2015-06-02",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-03",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-04",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-05",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-06",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-07",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-08",,,"0.30",,
"USC00018859","WETUMPKA, AL US","2015-06-09",,,"0.22",,
"USC00018859","WETUMPKA, AL US","2015-06-10",,,"0.87",,
"USC00018859","WETUMPKA, AL US","2015-06-11",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-12",,,"0.10",,
"USC00018859","WETUMPKA, AL US","2015-06-13",,,"0.18",,
"USC00018859","WETUMPKA, AL US","2015-06-14",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-15",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-16",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-17",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-18",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-19",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-20",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-21",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-22",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-23",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-24",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-25",,,"0.75",,
"USC00018859","WETUMPKA, AL US","2015-06-26",,,"0.12",,
"USC00018859","WETUMPKA, AL US","2015-06-27",,,"0.05",,
"USC00018859","WETUMPKA, AL US","2015-06-28",,,"0.07",,
"USC00018859","WETUMPKA, AL US","2015-06-29",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-06-30",,,"0.05",,
"USC00018859","WETUMPKA, AL US","2015-07-01",,,"0.10",,
"USC00018859","WETUMPKA, AL US","2015-07-02",,,"0.24",,
"USC00018859","WETUMPKA, AL US","2015-07-03",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-04",,,"1.55",,
"USC00018859","WETUMPKA, AL US","2015-07-05",,,"0.11",,
"USC00018859","WETUMPKA, AL US","2015-07-06",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-07",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-08",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-09",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-10",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-11",,,"0.02",,
"USC00018859","WETUMPKA, AL US","2015-07-12",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-13",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-14",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-15",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-16",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-17",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-18",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-19",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-20",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-21",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-22",,,"0.15",,
"USC00018859","WETUMPKA, AL US","2015-07-23",,,"1.70",,
"USC00018859","WETUMPKA, AL US","2015-07-24",,,"0.13",,
"USC00018859","WETUMPKA, AL US","2015-07-25",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-26",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-27",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-28",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-07-29",,,"0.11",,
"USC00018859","WETUMPKA, AL US","2015-07-30",,,"0.05",,
"USC00018859","WETUMPKA, AL US","2015-07-31",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-01",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-02",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-03",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-04",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-05",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-06",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-07",,,"1.55",,
"USC00018859","WETUMPKA, AL US","2015-08-08",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-09",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-10",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-11",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-12",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-13",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-14",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-15",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-16",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-17",,,"1.60",,
"USC00018859","WETUMPKA, AL US","2015-08-18",,,"0.02",,
"USC00018859","WETUMPKA, AL US","2015-08-19",,,"0.05",,
"USC00018859","WETUMPKA, AL US","2015-08-20",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-21",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-22",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-23",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-24",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-25",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-26",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-27",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-28",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-29",,,"2.17",,
"USC00018859","WETUMPKA, AL US","2015-08-30",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-08-31",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-01",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-02",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-03",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-04",,,"0.42",,
"USC00018859","WETUMPKA, AL US","2015-09-05",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-06",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-07",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-08",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-09",,,"0.37",,
"USC00018859","WETUMPKA, AL US","2015-09-10",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-11",,,"0.10",,
"USC00018859","WETUMPKA, AL US","2015-09-12",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-13",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-14",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-15",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-16",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-17",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-18",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-19",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-20",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-21",,,"0.40",,
"USC00018859","WETUMPKA, AL US","2015-09-22",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-23",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-24",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-25",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-26",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-27",,,"0.10",,
"USC00018859","WETUMPKA, AL US","2015-09-28",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-29",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-09-30",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-01",,,"0.15",,
"USC00018859","WETUMPKA, AL US","2015-10-02",,,"0.05",,
"USC00018859","WETUMPKA, AL US","2015-10-03",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-04",,,"0.25",,
"USC00018859","WETUMPKA, AL US","2015-10-05",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-06",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-07",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-08",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-09",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-10",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-11",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-12",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-13",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-14",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-15",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-16",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-17",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-18",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-19",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-20",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-21",,,"0.45",,
"USC00018859","WETUMPKA, AL US","2015-10-22",,,"0.35",,
"USC00018859","WETUMPKA, AL US","2015-10-23",,,"0.15",,
"USC00018859","WETUMPKA, AL US","2015-10-24",,,"0.10",,
"USC00018859","WETUMPKA, AL US","2015-10-25",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-26",,,"0.15",,
"USC00018859","WETUMPKA, AL US","2015-10-27",,,"0.26",,
"USC00018859","WETUMPKA, AL US","2015-10-28",,,"0.11",,
"USC00018859","WETUMPKA, AL US","2015-10-29",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-10-30",,,"9.00",,
"USC00018859","WETUMPKA, AL US","2015-10-31",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-11-01",,,"1.15",,
"USC00018859","WETUMPKA, AL US","2015-11-02",,,"1.10",,
"USC00018859","WETUMPKA, AL US","2015-11-03",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-11-04",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-11-05",,,"0.12",,
"USC00018859","WETUMPKA, AL US","2015-11-06",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-11-07",,,"0.05",,
"USC00018859","WETUMPKA, AL US","2015-11-08",,,"1.10",,
"USC00018859","WETUMPKA, AL US","2015-11-09",,,"0.70",,
"USC00018859","WETUMPKA, AL US","2015-11-10",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-11-11",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-11-12",,,"0.04",,
"USC00018859","WETUMPKA, AL US","2015-11-13",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-11-14",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-11-15",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-11-16",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-01",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-02",,,"0.10",,
"USC00018859","WETUMPKA, AL US","2015-12-03",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-04",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-05",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-06",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-07",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-08",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-09",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-10",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-11",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-12",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-13",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-14",,,"0.22",,
"USC00018859","WETUMPKA, AL US","2015-12-15",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-16",,,"1.01",,
"USC00018859","WETUMPKA, AL US","2015-12-17",,,"0.70",,
"USC00018859","WETUMPKA, AL US","2015-12-18",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-19",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-20",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-21",,,"0.31",,
"USC00018859","WETUMPKA, AL US","2015-12-22",,,"0.44",,
"USC00018859","WETUMPKA, AL US","2015-12-23",,,"1.23",,
"USC00018859","WETUMPKA, AL US","2015-12-24",,,"5.40",,
"USC00018859","WETUMPKA, AL US","2015-12-25",,,"1.45",,
"USC00018859","WETUMPKA, AL US","2015-12-26",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-27",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-28",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-29",,,"0.00",,
"USC00018859","WETUMPKA, AL US","2015-12-30",,,"1.85",,
"USC00018859","WETUMPKA, AL US","2015-12-31",,,"0.11",,
"USC00018859","WETUMPKA, AL US","2016-01-01",,,"0.00",,"0"
"USC00018859","WETUMPKA, AL US","2016-01-02",,,"0.00",,"0"
"USC00018859","WETUMPKA, AL US","2016-01-03",,,"0.00",,"0"
"USC00018859","WETUMPKA, AL US","2016-01-04",,,"0.00",,"0"
"USC00018859","WETUMPKA, AL US","2016-01-05",,,"0.00",,"0"
"USC00018859","WETUMPKA, AL US","2016-01-06",,,"0.00",,"0"
"USC00018859","WETUMPKA, AL US","2016-01-07",,,"0.00",,"0"
"USC00018859","WETUMPKA, AL US","2016-01-08",,,"0.00",,"0"
"USC00018859","WETUMPKA, AL US","2016-01-09",,,"0.16",,"0"
